774	-323
775	-322
776	-323
777	-324
778	-322
779	-323
780	-321
781	-322
782	-322
783	-323
784	-324
785	-324
786	-323
787	-322
788	-324
789	-323
790	-323
791	-324
792	-323
793	-322
794	-323
795	-323
796	-323
797	-322
798	-322
799	-320
800	-322
801	-322
802	-322
803	-322
804	-321
805	-322
806	-322
807	-323
808	-323
809	-323
810	-322
811	-322
812	-323
813	-322
814	-323
815	-322
816	-321
817	-322
818	-322
819	-324
820	-322
821	-322
822	-322
823	-323
824	-323
825	-324
826	-323
827	-324
828	-323
829	-324
830	-322
831	-322
832	-322
833	-323
834	-324
835	-325
836	-322
837	-323
838	-324
839	-324
840	-324
841	-324
842	-324
843	-322
844	-321
845	-325
846	-323
847	-324
848	-321
849	-322
850	-323
851	-325
852	-323
853	-322
854	-322
855	-321
856	-323
857	-324
858	-322
859	-323
860	-325
861	-324
862	-324
863	-323
864	-324
865	-323
866	-323
867	-323
868	-322
869	-324
870	-323
871	-324
872	-324
873	-322
874	-324
875	-324
876	-325
877	-325
878	-325
879	-324
880	-324
881	-324
882	-324
883	-324
884	-323
885	-324
886	-324
887	-322
888	-323
889	-323
890	-323
891	-322
892	-323
893	-322
894	-324
895	-323
896	-323
897	-323
898	-324
899	-323
900	-323
901	-322
902	-325
903	-322
904	-323
905	-324
906	-322
907	-324
908	-323
909	-325
910	-323
911	-326
912	-324
913	-323
914	-323
915	-322
916	-323
917	-324
918	-323
919	-321
920	-323
921	-323
922	-324
923	-324
924	-323
925	-325
926	-323
927	-325
928	-325
929	-324
930	-324
931	-324
932	-323
933	-323
934	-323
935	-326
936	-325
937	-324
938	-323
939	-323
940	-325
941	-322
942	-323
943	-323
944	-322
945	-321
946	-321
947	-321
948	-323
949	-322
950	-322
951	-323
952	-323
953	-324
954	-323
955	-325
956	-324
957	-324
958	-324
959	-324
960	-325
961	-325
962	-324
963	-324
964	-323
965	-322
966	-324
967	-322
968	-323
969	-323
970	-324
971	-324
972	-323
973	-324
974	-324
975	-324
976	-325
977	-325
978	-324
979	-325
980	-325
981	-324
982	-325
983	-323
984	-325
985	-325
986	-325
987	-326
988	-324
989	-324
990	-323
991	-324
992	-325
993	-324
994	-325
995	-324
996	-323
997	-325
998	-324
999	-325
